Date,Open,High,Low,Close,Change,Volume
2017-05-31,1334.14,1337.99,1328.94,1330.79,-3.35,1624
2017-06-01,1338.73,1345.83,1331.48,1332.89,-5.84,32075
2017-06-02,1337.97,1344.41,1337.08,1338.9,0.93,23586
2017-06-03,1334.12,1334.59,1325.58,1326.78,-7.34,43494
2017-06-04,1336.1,1338.51,1333.56,1335.0,-1.1,8101
2017-06-05,1337.58,1340.57,1331.72,1331.92,-5.66,48060
2017-06-06,1339.98,1341.8,1338.26,1338.46,-1.52,28490
2017-06-07,1342.33,1349.5,1340.07,1340.28,-2.05,19756
2017-06-08,1338.18,1341.64,1332.2,1332.54,-5.64,50896
2017-06-09,1333.17,1338.52,1326.69,1326.78,-6.39,35875
2017-06-10,1334.04,1337.7,1328.62,1329.21,-4.83,24690
2017-06-11,1340.16,1346.88,1338.62,1340.2,0.04,49558
2017-06-12,1337.37,1337.74,1327.63,1328.72,-8.65,52314
2017-06-13,1333.46,1337.48,1325.33,1327.17,-6.29,49829
2017-06-14,1336.19,1337.9,1328.97,1328.99,-7.2,34534
2017-06-15,1337.74,1341.33,1336.43,1337.35,-0.39,20344
2017-06-16,1333.23,1343.15,1325.81,1326.19,-7.04,11573
2017-06-17,1333.34,1341.75,1327.01,1328.53,-4.81,23437
2017-06-18,1336.96,1343.54,1334.24,1334.93,-2.03,31793
2017-06-19,1338.46,1345.54,1330.96,1332.66,-5.8,40312
2017-06-20,1342.14,1345.62,1333.47,1334.94,-7.2,51535
2017-06-21,1342.07,1345.37,1336.63,1337.66,-4.41,43638
2017-06-22,1333.55,1341.31,1329.99,1331.75,-1.8,38615
2017-06-23,1342.71,1347.9,1338.39,1339.68,-3.03,51550
2017-06-24,1336.57,1343.35,1334.75,1336.07,-0.5,10714
2017-06-25,1340.71,1344.56,1331.38,1332.6,-8.11,41651
2017-06-26,1342.63,1343.91,1336.7,1337.82,-4.81,25257
2017-06-27,1342.49,1344.34,1339.49,1340.35,-2.14,3565
2017-06-28,1340.24,1348.32,1335.67,1335.81,-4.43,12552
2017-06-29,1337.34,1343.65,1331.53,1332.31,-5.03,40119
2017-06-30,1338.87,1342.67,1333.5,1333.98,-4.89,21575
2017-07-01,1339.25,1341.85,1330.75,1331.26,-7.99,12110
2017-07-02,1333.68,1340.58,1325.6,1327.03,-6.65,16319
2017-07-03,1339.58,1346.12,1338.16,1338.73,-0.85,21547
2017-07-04,1337.98,1341.34,1336.18,1336.66,-1.32,50770
2017-07-05,1342.19,1350.22,1340.88,1341.94,-0.25,7414
2017-07-06,1333.0,1340.26,1323.92,1325.48,-7.52,24996
2017-07-07,1341.31,1344.7,1332.65,1334.64,-6.67,856
2017-07-08,1334.68,1341.21,1330.13,1331.01,-3.67,24482
2017-07-09,1336.31,1342.23,1330.11,1330.48,-5.83,26129
2017-07-10,1340.29,1344.94,1338.01,1338.56,-1.73,51965
2017-07-11,1342.85,1343.42,1339.95,1340.38,-2.47,3243
2017-07-12,1333.18,1340.88,1327.21,1329.0,-4.18,45428
2017-07-13,1338.75,1344.41,1338.13,1338.5,-0.25,24730
2017-07-14,1333.7,1339.2,1331.48,1331.51,-2.19,14653
2017-07-15,1333.02,1341.63,1324.15,1325.78,-7.24,44184
2017-07-16,1339.69,1347.88,1337.37,1337.69,-2.0,14812
2017-07-17,1333.71,1335.26,1332.82,1333.9,0.19,13680
2017-07-18,1334.77,1342.11,1330.26,1332.18,-2.59,27547
2017-07-19,1338.56,1341.26,1337.41,1339.16,0.6,32505
2017-07-20,1338.56,1341.02,1331.32,1331.71,-6.85,4634
2017-07-21,1341.15,1347.6,1338.17,1340.16,-0.99,42505
2017-07-22,1333.6,1334.14,1323.71,1324.31,-9.29,25228
2017-07-23,1333.22,1338.27,1324.85,1326.51,-6.71,43995
2017-07-24,1338.69,1343.63,1338.55,1340.23,1.54,18818
2017-07-25,1337.38,1346.31,1331.75,1332.29,-5.09,39382
2017-07-26,1339.57,1347.24,1337.47,1338.81,-0.76,48509
2017-07-27,1341.21,1343.89,1340.54,1342.44,1.23,22540
2017-07-28,1335.69,1336.06,1329.75,1330.03,-5.66,36586
2017-07-29,1341.25,1341.77,1331.41,1331.58,-9.67,43009
2017-07-30,1333.64,1336.08,1327.53,1327.58,-6.06,40790
2017-07-31,1334.23,1339.56,1333.47,1335.06,0.83,8374
2017-08-01,1336.66,1343.63,1335.93,1337.35,0.69,36503
2017-08-02,1338.07,1341.94,1329.79,1330.76,-7.31,6496
2017-08-03,1334.47,1334.57,1332.13,1332.93,-1.54,38548
2017-08-04,1342.01,1343.86,1333.13,1333.68,-8.33,38059
2017-08-05,1334.39,1335.09,1326.28,1326.67,-7.72,41603
2017-08-06,1334.55,1335.2,1324.84,1325.93,-8.62,32421
2017-08-07,1333.06,1339.67,1332.99,1333.15,0.09,19396
2017-08-08,1334.89,1338.1,1328.19,1329.56,-5.33,37878
2017-08-09,1341.7,1346.56,1332.32,1332.41,-9.29,32200
2017-08-10,1333.95,1336.76,1325.11,1325.75,-8.2,20484
2017-08-11,1336.83,1343.4,1332.07,1333.29,-3.54,19124
2017-08-12,1334.62,1337.02,1329.68,1331.5,-3.12,32881
2017-08-13,1339.43,1343.73,1338.36,1338.38,-1.05,3622
2017-08-14,1337.43,1343.12,1331.79,1332.32,-5.11,20057
2017-08-15,1338.34,1339.3,1333.69,1333.8,-4.54,39658
2017-08-16,1333.15,1338.63,1324.07,1324.73,-8.42,18798
2017-08-17,1341.08,1341.64,1337.75,1338.86,-2.22,23006
2017-08-18,1336.14,1339.73,1326.35,1327.86,-8.28,40956
2017-08-19,1335.63,1340.36,1333.18,1333.23,-2.4,17531
2017-08-20,1336.69,1340.35,1330.5,1332.1,-4.59,45037
2017-08-21,1334.6,1343.38,1330.88,1331.59,-3.01,31308
2017-08-22,1340.54,1341.46,1339.97,1340.59,0.05,36770
2017-08-23,1340.14,1346.04,1330.57,1331.62,-8.52,35288
2017-08-24,1340.08,1340.22,1336.27,1337.67,-2.41,36232
2017-08-25,1339.8,1347.37,1334.47,1335.79,-4.01,31069
2017-08-26,1339.74,1340.62,1334.92,1335.86,-3.88,2394
2017-08-27,1333.31,1342.98,1331.69,1332.22,-1.09,40490
2017-08-28,1336.81,1341.45,1334.46,1335.22,-1.59,49388
2017-08-29,1333.9,1343.47,1327.03,1327.47,-6.43,2706
2017-08-30,1335.82,1343.16,1332.14,1333.77,-2.05,28587
2017-08-31,1338.1,1344.07,1333.95,1334.62,-3.48,9727
2017-09-01,1342.57,1346.12,1335.97,1337.46,-5.11,6962
2017-09-02,1342.34,1351.74,1338.36,1339.81,-2.53,23709
2017-09-03,1342.24,1351.36,1334.62,1335.47,-6.77,39951
2017-09-04,1340.61,1341.25,1333.83,1335.63,-4.98,51556
2017-09-05,1335.4,1336.04,1328.1,1329.51,-5.89,7505
2017-09-06,1335.96,1342.16,1331.96,1332.15,-3.81,182
2017-09-07,1334.96,1344.67,1334.69,1334.89,-0.07,634
2017-09-08,1335.0,1342.25,1326.89,1327.47,-7.53,23603
2017-09-09,1342.63,1351.22,1340.24,1342.12,-0.51,47845
2017-09-10,1340.5,1341.86,1338.93,1339.58,-0.92,540
2017-09-11,1336.92,1345.04,1336.17,1336.48,-0.44,9386
2017-09-12,1339.58,1342.9,1335.37,1337.01,-2.57,36715
2017-09-13,1341.21,1343.28,1336.86,1337.32,-3.89,13300
2017-09-14,1337.47,1346.21,1334.17,1334.21,-3.26,51348
2017-09-15,1337.62,1340.69,1336.69,1337.38,-0.24,23419
2017-09-16,1335.96,1341.27,1328.64,1330.42,-5.54,38881
2017-09-17,1339.28,1340.73,1338.92,1340.7,1.42,20114
2017-09-18,1333.42,1340.21,1332.65,1333.39,-0.03,11603
2017-09-19,1339.31,1344.96,1339.1,1340.72,1.41,45575
2017-09-20,1335.7,1338.03,1327.49,1329.33,-6.37,17540
2017-09-21,1336.62,1343.1,1328.38,1329.77,-6.85,7009
2017-09-22,1338.07,1339.92,1333.71,1334.05,-4.02,18607
2017-09-23,1340.25,1349.43,1331.25,1332.29,-7.96,52253
2017-09-24,1334.19,1334.27,1328.13,1329.01,-5.18,36830
2017-09-25,1339.3,1345.82,1334.05,1334.51,-4.79,4601
2017-09-26,1342.01,1343.68,1339.06,1339.36,-2.65,27256
2017-09-27,1340.58,1341.41,1338.37,1339.09,-1.49,49708
2017-09-28,1339.43,1339.95,1335.94,1337.25,-2.18,9310
2017-09-29,1334.09,1336.17,1325.04,1325.56,-8.53,51467
2017-09-30,1333.01,1342.85,1332.86,1334.18,1.17,11403
2017-10-01,1337.37,1344.48,1331.49,1333.38,-3.99,9368
2017-10-02,1339.05,1344.75,1333.67,1334.05,-5.0,15233
2017-10-03,1333.93,1340.55,1332.02,1332.08,-1.85,51236
2017-10-04,1338.88,1348.12,1335.48,1336.95,-1.93,22941
2017-10-05,1340.92,1349.11,1331.49,1332.31,-8.61,36392
2017-10-06,1339.46,1339.92,1333.03,1334.05,-5.41,17839
2017-10-07,1335.96,1338.1,1331.79,1331.89,-4.07,32985
2017-10-08,1341.22,1343.11,1333.86,1334.54,-6.68,32638
2017-10-09,1339.9,1346.7,1331.49,1331.62,-8.28,35652
2017-10-10,1333.84,1336.97,1329.78,1331.09,-2.75,16537
2017-10-11,1338.91,1339.22,1329.58,1329.94,-8.97,2368
2017-10-12,1336.36,1340.73,1331.18,1332.65,-3.71,35763
2017-10-13,1338.42,1347.45,1338.1,1339.69,1.27,45302
2017-10-14,1338.16,1338.87,1334.55,1336.23,-1.93,27722
2017-10-15,1338.04,1346.87,1337.26,1338.27,0.23,31834
2017-10-16,1335.67,1341.37,1335.41,1336.11,0.44,3780
2017-10-17,1335.17,1341.41,1328.57,1328.81,-6.36,32186
2017-10-18,1337.39,1339.98,1327.46,1327.95,-9.44,42181
2017-10-19,1334.04,1341.29,1324.32,1325.27,-8.77,23518
2017-10-20,1334.74,1336.01,1325.8,1326.69,-8.05,13495
2017-10-21,1338.1,1343.44,1337.41,1338.21,0.11,22458
2017-10-22,1334.21,1340.8,1326.3,1326.84,-7.37,26396
2017-10-23,1335.12,1343.83,1328.79,1329.65,-5.47,7953
2017-10-24,1338.41,1346.63,1329.8,1331.03,-7.38,49467
2017-10-25,1338.43,1339.64,1335.49,1337.19,-1.24,16173
2017-10-26,1339.18,1342.87,1330.18,1330.25,-8.93,12515
2017-10-27,1334.68,1340.08,1328.32,1329.79,-4.89,29322
2017-10-28,1333.98,1338.32,1330.23,1330.61,-3.37,25950
2017-10-29,1335.7,1345.07,1327.73,1329.48,-6.22,6898
2017-10-30,1342.87,1349.08,1339.83,1341.31,-1.56,18292
2017-10-31,1339.02,1339.58,1329.37,1329.46,-9.56,30827
2017-11-01,1336.74,1343.64,1329.79,1329.98,-6.76,25477
2017-11-02,1335.25,1344.69,1330.73,1331.57,-3.68,37708
2017-11-03,1339.8,1346.85,1334.82,1336.37,-3.43,25569
2017-11-04,1334.65,1338.46,1331.02,1332.85,-1.8,47515
2017-11-05,1333.5,1336.97,1328.21,1329.64,-3.86,42723
2017-11-06,1333.02,1336.29,1324.65,1326.43,-6.59,52176
2017-11-07,1341.02,1350.8,1339.86,1340.16,-0.86,48618
2017-11-08,1336.89,1344.54,1330.21,1332.0,-4.89,23066
2017-11-09,1335.42,1338.26,1326.86,1327.1,-8.32,3331
2017-11-10,1335.56,1342.3,1331.34,1333.03,-2.53,29947
2017-11-11,1339.43,1343.63,1337.66,1337.75,-1.68,49025
2017-11-12,1342.09,1343.36,1335.4,1336.28,-5.81,25771
2017-11-13,1339.25,1348.44,1329.79,1331.13,-8.12,14910
2017-11-14,1340.31,1340.65,1334.96,1336.16,-4.15,37879
2017-11-15,1339.26,1343.74,1331.52,1332.83,-6.43,38290
2017-11-16,1341.23,1349.37,1332.12,1333.65,-7.58,7831
2017-11-17,1335.18,1337.97,1330.24,1332.01,-3.17,15751
2017-11-18,1334.83,1341.38,1333.39,1333.85,-0.98,35031
2017-11-19,1333.33,1342.72,1330.79,1331.12,-2.21,36453
2017-11-20,1335.74,1344.66,1334.27,1335.17,-0.57,22556
2017-11-21,1341.12,1346.12,1340.88,1342.72,1.6,1489
2017-11-22,1335.55,1340.52,1334.53,1334.78,-0.77,48021
2017-11-23,1337.91,1341.03,1334.11,1335.59,-2.32,46403
2017-11-24,1335.25,1338.63,1332.24,1333.43,-1.82,19811
2017-11-25,1341.62,1346.6,1338.63,1338.71,-2.91,22297
2017-11-26,1337.74,1340.63,1336.64,1336.83,-0.91,2828
2017-11-27,1333.49,1343.46,1333.0,1333.37,-0.12,44621
2017-11-28,1337.6,1337.87,1334.47,1335.18,-2.42,11668
2017-11-29,1340.24,1341.27,1331.58,1333.31,-6.93,744
2017-11-30,1341.6,1350.15,1339.67,1340.83,-0.77,35923
2017-12-01,1342.91,1352.29,1333.19,1333.8,-9.11,38300
2017-12-02,1340.57,1342.36,1333.36,1334.38,-6.19,10989
2017-12-03,1333.54,1341.37,1330.99,1332.8,-0.74,44562
2017-12-04,1338.32,1344.11,1332.53,1333.78,-4.54,37168
2017-12-05,1337.59,1344.23,1337.14,1337.71,0.12,7512
2017-12-06,1339.4,1347.25,1331.94,1332.32,-7.08,27266
2017-12-07,1341.79,1349.19,1334.27,1335.61,-6.18,43643
2017-12-08,1337.48,1343.77,1329.73,1330.69,-6.79,48491
2017-12-09,1340.62,1347.28,1331.81,1332.16,-8.46,3440
2017-12-10,1336.83,1346.01,1335.04,1335.09,-1.74,43940
2017-12-11,1339.57,1348.35,1336.34,1336.99,-2.58,9112
2017-12-12,1342.57,1343.42,1339.77,1340.64,-1.93,36397
2017-12-13,1334.46,1338.88,1331.24,1332.89,-1.57,19157
2017-12-14,1334.25,1341.54,1328.76,1329.39,-4.86,37567
2017-12-15,1341.23,1343.55,1337.89,1338.79,-2.44,19807
2017-12-16,1336.93,1340.19,1336.45,1337.95,1.02,24572
2017-12-17,1334.62,1340.49,1331.02,1331.69,-2.93,8681
2017-12-18,1336.64,1339.48,1336.22,1336.45,-0.19,5436
2017-12-19,1338.49,1343.38,1331.49,1331.67,-6.82,27198
2017-12-20,1334.81,1341.96,1327.85,1327.96,-6.85,30379
2017-12-21,1339.32,1341.71,1333.42,1335.18,-4.14,15711
2017-12-22,1335.81,1341.23,1326.17,1327.57,-8.24,49701
2017-12-23,1341.34,1341.53,1340.62,1342.49,1.15,47676
2017-12-24,1335.36,1340.77,1327.57,1329.54,-5.82,3844
2017-12-25,1337.16,1337.91,1334.09,1335.63,-1.53,40118
2017-12-26,1336.3,1342.29,1328.33,1328.37,-7.93,10321
2017-12-27,1340.45,1340.84,1337.62,1338.15,-2.3,40811
2017-12-28,1341.71,1351.67,1339.89,1341.67,-0.04,22093
2017-12-29,1340.95,1348.38,1331.43,1331.68,-9.27,38464
2017-12-30,1333.79,1343.03,1329.16,1329.55,-4.24,10454
2017-12-31,1341.63,1347.41,1341.15,1341.48,-0.15,41606
2018-01-01,1338.82,1342.05,1336.7,1337.68,-1.14,16821
2018-01-02,1335.53,1341.54,1327.59,1329.31,-6.22,16209
2018-01-03,1338.56,1340.26,1334.49,1336.36,-2.2,14053
2018-01-04,1340.47,1348.83,1331.3,1331.91,-8.56,48910
2018-01-05,1336.49,1336.74,1334.35,1334.99,-1.5,50913
2018-01-06,1342.15,1342.87,1333.46,1335.07,-7.08,38918
2018-01-07,1342.77,1350.21,1335.36,1335.47,-7.3,41951
2018-01-08,1342.64,1344.72,1337.5,1338.62,-4.02,26034
2018-01-09,1339.33,1339.4,1338.56,1339.67,0.34,26600
2018-01-10,1341.44,1349.62,1333.09,1334.86,-6.58,33059
2018-01-11,1341.14,1350.6,1338.14,1339.55,-1.59,46620
2018-01-12,1337.29,1342.16,1330.14,1330.81,-6.48,13970
2018-01-13,1339.38,1340.36,1329.73,1330.08,-9.3,21085
2018-01-14,1341.66,1342.6,1335.12,1336.84,-4.82,32088
2018-01-15,1338.75,1339.93,1334.39,1335.9,-2.85,44933
2018-01-16,1342.04,1343.86,1337.78,1338.42,-3.62,51784
2018-01-17,1337.41,1339.07,1333.96,1335.31,-2.1,44851
2018-01-18,1339.63,1348.9,1330.02,1330.1,-9.53,30906
2018-01-19,1334.04,1340.68,1326.83,1327.14,-6.9,1590
2018-01-20,1341.35,1343.84,1336.02,1337.99,-3.36,29535
2018-01-21,1335.54,1336.62,1332.5,1332.56,-2.98,46988
2018-01-22,1335.61,1343.16,1325.67,1327.48,-8.13,17206
2018-01-23,1339.88,1340.95,1336.19,1336.98,-2.9,50620
2018-01-24,1333.12,1341.52,1325.36,1325.36,-7.76,30372
2018-01-25,1337.01,1338.53,1332.51,1334.04,-2.97,41996
2018-01-26,1338.12,1340.21,1335.48,1337.39,-0.73,5322
2018-01-27,1342.18,1347.44,1341.28,1342.44,0.26,29338
2018-01-28,1342.87,1344.6,1337.27,1338.21,-4.66,13025
2018-01-29,1341.74,1350.62,1340.25,1342.15,0.41,408
2018-01-30,1339.31,1344.11,1336.73,1338.14,-1.17,29895
2018-01-31,1338.17,1346.61,1331.77,1332.55,-5.62,47954
2018-02-01,1333.69,1341.57,1326.81,1327.31,-6.38,15229
2018-02-02,1334.38,1339.36,1327.68,1328.6,-5.78,49933
2018-02-03,1341.95,1348.84,1341.33,1342.87,0.92,15496
2018-02-04,1335.95,1341.62,1335.77,1337.63,1.68,2636
2018-02-05,1342.86,1348.5,1339.58,1341.45,-1.41,5018
2018-02-06,1336.89,1337.83,1333.05,1334.24,-2.65,23195
2018-02-07,1340.11,1349.43,1338.02,1339.4,-0.71,6634
2018-02-08,1341.07,1350.44,1335.91,1337.44,-3.63,39920
2018-02-09,1342.99,1345.69,1337.49,1337.97,-5.02,28335
2018-02-10,1340.96,1346.61,1334.39,1336.11,-4.85,45889
2018-02-11,1340.19,1343.33,1338.88,1339.28,-0.91,12298
2018-02-12,1338.74,1341.73,1337.41,1338.34,-0.4,36509
2018-02-13,1342.28,1347.71,1339.9,1341.84,-0.44,17291
2018-02-14,1336.27,1340.8,1327.83,1328.91,-7.36,9938
2018-02-15,1335.52,1345.31,1327.73,1328.36,-7.16,46071
2018-02-16,1341.68,1342.0,1337.57,1338.69,-2.99,28245
2018-02-17,1340.76,1340.76,1339.08,1339.17,-1.59,24121
2018-02-18,1337.57,1341.83,1331.33,1331.75,-5.82,28478
2018-02-19,1340.75,1348.14,1333.44,1334.85,-5.9,22554
2018-02-20,1333.38,1338.25,1325.67,1326.33,-7.05,42620
2018-02-21,1334.53,1341.37,1324.77,1326.32,-8.21,38670
2018-02-22,1336.45,1339.56,1334.79,1335.49,-0.96,15644
2018-02-23,1334.94,1341.15,1325.91,1327.61,-7.33,48284
2018-02-24,1338.64,1345.94,1336.31,1336.84,-1.8,38219
2018-02-25,1340.16,1348.35,1334.39,1335.36,-4.8,29432
2018-02-26,1339.85,1346.53,1338.95,1340.8,0.95,50877
2018-02-27,1342.84,1350.37,1339.73,1341.59,-1.25,14445
2018-02-28,1340.68,1345.73,1334.2,1335.18,-5.5,35265
2018-03-01,1339.8,1349.0,1330.94,1331.55,-8.25,39401
2018-03-02,1336.11,1336.43,1330.92,1331.38,-4.73,876
2018-03-03,1335.3,1344.63,1333.89,1335.17,-0.13,20728
2018-03-04,1338.12,1340.87,1330.81,1332.4,-5.72,20861
2018-03-05,1336.85,1337.85,1327.35,1329.03,-7.82,46555
2018-03-06,1337.88,1343.67,1333.77,1334.29,-3.59,44124
2018-03-07,1341.1,1345.32,1338.77,1340.48,-0.62,11467
2018-03-08,1342.6,1343.85,1333.44,1333.89,-8.71,52324
2018-03-09,1341.75,1350.62,1339.19,1339.26,-2.49,13224
2018-03-10,1334.14,1340.33,1330.24,1332.0,-2.14,10972
2018-03-11,1334.17,1339.37,1326.55,1328.2,-5.97,49224
2018-03-12,1333.26,1339.75,1329.69,1330.28,-2.98,24136
2018-03-13,1334.45,1337.48,1326.62,1327.18,-7.27,42243
2018-03-14,1335.64,1338.94,1334.12,1334.56,-1.08,5434
2018-03-15,1334.45,1342.64,1326.21,1327.61,-6.84,22357
2018-03-16,1334.59,1340.49,1330.84,1331.83,-2.76,46730
2018-03-17,1336.34,1340.03,1335.99,1336.7,0.36,15238
2018-03-18,1337.99,1343.05,1329.66,1330.59,-7.4,8029
2018-03-19,1337.42,1340.34,1332.27,1333.01,-4.41,22752
2018-03-20,1341.69,1342.86,1336.12,1337.83,-3.86,20517
2018-03-21,1339.39,1342.44,1329.45,1331.2,-8.19,11428
2018-03-22,1338.22,1345.82,1332.13,1333.19,-5.03,18243
2018-03-23,1342.16,1345.88,1334.72,1334.85,-7.31,48843
2018-03-24,1335.45,1336.41,1333.09,1334.26,-1.19,47255
2018-03-25,1335.99,1342.96,1332.52,1333.22,-2.77,37812
2018-03-26,1340.01,1348.65,1336.46,1336.62,-3.39,16664
2018-03-27,1342.08,1343.93,1335.7,1335.95,-6.13,40568
2018-03-28,1335.38,1342.58,1328.39,1329.59,-5.79,52256
2018-03-29,1336.33,1341.78,1331.65,1333.53,-2.8,52151
2018-03-30,1342.98,1352.66,1338.93,1339.16,-3.82,25003
2018-03-31,1341.89,1348.91,1333.58,1334.57,-7.32,23190
2018-04-01,1342.54,1346.84,1333.49,1335.16,-7.38,27952
2018-04-02,1335.63,1342.53,1334.29,1335.27,-0.36,33654
2018-04-03,1341.77,1346.04,1341.25,1342.93,1.16,49979
2018-04-04,1333.52,1338.76,1326.37,1327.56,-5.96,29585
2018-04-05,1340.27,1340.51,1332.91,1333.36,-6.91,25800
2018-04-06,1341.29,1347.32,1334.72,1334.8,-6.49,19892
2018-04-07,1335.45,1342.64,1329.73,1329.82,-5.63,21513
2018-04-08,1334.01,1342.98,1332.81,1334.3,0.29,9303
2018-04-09,1336.74,1343.26,1332.79,1334.21,-2.53,47446
2018-04-10,1337.81,1341.38,1337.3,1338.38,0.57,16467
2018-04-11,1333.27,1333.32,1329.61,1330.45,-2.82,27275
2018-04-12,1340.75,1346.3,1337.2,1339.07,-1.68,32801
2018-04-13,1341.12,1348.55,1339.45,1341.12,0.0,7284
2018-04-14,1334.0,1336.0,1328.48,1330.04,-3.96,42195
2018-04-15,1335.21,1341.95,1326.18,1326.81,-8.4,47092
2018-04-16,1334.31,1335.06,1327.25,1327.72,-6.59,50450
2018-04-17,1335.22,1341.82,1330.14,1330.81,-4.41,10503
2018-04-18,1339.4,1348.21,1335.79,1336.2,-3.2,36325
2018-04-19,1342.51,1344.44,1333.2,1333.27,-9.24,30413
2018-04-20,1339.39,1347.03,1334.95,1335.24,-4.15,24934
2018-04-21,1335.06,1344.75,1327.54,1329.41,-5.65,29626
2018-04-22,1341.43,1346.4,1334.67,1334.75,-6.68,5013
2018-04-23,1341.68,1349.1,1337.47,1337.77,-3.91,31008
2018-04-24,1338.82,1347.36,1337.08,1337.29,-1.53,39974
2018-04-25,1336.16,1342.18,1329.96,1331.09,-5.07,40162
2018-04-26,1335.33,1340.47,1327.02,1328.28,-7.05,25071
2018-04-27,1339.3,1341.64,1331.97,1332.57,-6.73,13396
2018-04-28,1340.91,1349.25,1333.47,1335.26,-5.65,23946
2018-04-29,1341.93,1344.77,1332.57,1333.28,-8.65,25075
2018-04-30,1334.21,1340.61,1331.47,1333.3,-0.91,52000
2018-05-01,1336.33,1344.0,1328.3,1328.87,-7.46,16309
2018-05-02,1339.21,1345.06,1332.78,1333.76,-5.45,33025
2018-05-03,1333.18,1337.61,1329.38,1330.34,-2.84,13592
2018-05-04,1335.95,1344.92,1331.62,1333.04,-2.91,8222
2018-05-05,1339.74,1349.36,1332.85,1333.81,-5.93,11507
2018-05-06,1336.93,1343.84,1331.17,1332.08,-4.85,32716
2018-05-07,1339.35,1345.13,1329.93,1331.63,-7.72,39359
2018-05-08,1342.07,1343.04,1335.11,1335.19,-6.88,46497
2018-05-09,1337.53,1347.32,1328.55,1329.29,-8.24,45367
2018-05-10,1335.39,1337.34,1330.34,1330.75,-4.64,19816
2018-05-11,1339.95,1346.44,1333.24,1335.17,-4.78,47232
2018-05-12,1339.07,1343.26,1336.05,1337.6,-1.47,8545
2018-05-13,1339.5,1347.84,1336.59,1337.24,-2.26,17566
2018-05-14,1334.88,1339.89,1327.47,1328.81,-6.07,21473
2018-05-15,1342.67,1345.05,1338.96,1339.49,-3.18,28865
2018-05-16,1334.63,1339.59,1332.81,1334.02,-0.61,26173
2018-05-17,1335.8,1342.39,1332.28,1333.38,-2.42,44460
2018-05-18,1339.71,1349.2,1336.05,1336.69,-3.02,20103
2018-05-19,1336.26,1338.31,1333.92,1333.95,-2.31,11876
2018-05-20,1337.96,1345.86,1333.44,1335.0,-2.96,22974
2018-05-21,1336.62,1342.66,1333.19,1334.87,-1.75,30598
2018-05-22,1333.26,1337.62,1327.47,1328.58,-4.68,17651
2018-05-23,1341.13,1347.83,1338.14,1340.02,-1.11,10439
2018-05-24,1340.31,1341.58,1336.7,1338.49,-1.82,34146
2018-05-25,1342.34,1344.72,1340.57,1341.07,-1.27,44813
2018-05-26,1337.17,1338.72,1328.27,1329.71,-7.46,8916
2018-05-27,1336.11,1341.37,1334.38,1336.04,-0.07,49805
2018-05-28,1339.66,1348.56,1331.18,1331.59,-8.07,47888
2018-05-29,1333.13,1337.87,1325.96,1327.48,-5.65,52476
2018-05-30,1340.06,1347.77,1335.92,1336.84,-3.22,17612
