Date,Open,High,Low,Close,Change,Volume
2018-05-06,1540.99,1550.01,1539.61,1541.46,0.47,10726
2018-05-07,1539.75,1543.37,1532.85,1534.6,-5.15,38768
2018-05-08,1541.07,1549.77,1540.16,1540.92,-0.15,16030
2018-05-09,1533.45,1534.68,1527.62,1528.27,-5.18,14881
2018-05-10,1535.83,1542.94,1531.93,1533.33,-2.5,24083
2018-05-11,1534.08,1535.22,1525.97,1527.56,-6.52,43745
2018-05-12,1535.13,1543.78,1527.53,1528.94,-6.19,43310
2018-05-13,1536.71,1539.19,1528.29,1528.73,-7.98,11434
2018-05-14,1534.9,1542.4,1530.4,1531.1,-3.8,48508
2018-05-15,1534.44,1541.39,1529.94,1530.81,-3.63,50000
2018-05-16,1539.59,1541.8,1531.5,1533.22,-6.37,17825
2018-05-17,1533.54,1535.81,1527.4,1528.13,-5.41,45522
2018-05-18,1537.2,1546.13,1534.35,1534.76,-2.44,20518
2018-05-19,1542.66,1543.04,1539.95,1541.45,-1.21,23358
2018-05-20,1541.58,1542.28,1536.89,1536.93,-4.65,50813
2018-05-21,1538.92,1538.99,1529.95,1531.56,-7.36,41906
2018-05-22,1537.4,1542.25,1533.24,1534.12,-3.28,28799
2018-05-23,1540.5,1547.57,1531.15,1531.79,-8.71,11984
2018-05-24,1538.39,1543.38,1537.37,1537.95,-0.44,21307
2018-05-25,1537.67,1544.48,1535.37,1536.63,-1.04,22146
2018-05-26,1537.82,1539.16,1528.14,1528.96,-8.86,23279
2018-05-27,1541.55,1551.29,1535.13,1536.49,-5.06,20302
2018-05-28,1535.61,1538.99,1528.23,1528.4,-7.21,10652
2018-05-29,1542.33,1547.69,1538.9,1539.67,-2.66,3770
2018-05-30,1542.23,1550.26,1536.65,1537.21,-5.02,41084
2018-05-31,1538.23,1545.3,1535.48,1535.51,-2.72,34497
2018-06-01,1540.07,1549.66,1533.01,1533.57,-6.5,32456
2018-06-02,1539.74,1542.71,1538.35,1538.46,-1.28,6316
2018-06-03,1535.25,1543.49,1527.8,1528.17,-7.08,10197
2018-06-04,1542.51,1543.39,1536.97,1538.79,-3.72,52660
2018-06-05,1536.6,1539.44,1530.67,1530.77,-5.83,47489
2018-06-06,1535.61,1536.03,1534.36,1534.86,-0.75,50985
2018-06-07,1541.32,1541.69,1539.4,1539.99,-1.33,44984
2018-06-08,1534.31,1542.6,1527.65,1527.82,-6.49,24494
2018-06-09,1539.39,1547.35,1533.43,1533.57,-5.82,22421
2018-06-10,1533.54,1534.26,1528.88,1530.48,-3.06,13735
2018-06-11,1538.06,1545.42,1532.95,1533.43,-4.63,52658
2018-06-12,1538.14,1538.25,1537.64,1538.02,-0.12,23102
2018-06-13,1534.51,1538.75,1532.85,1534.05,-0.46,35304
2018-06-14,1539.26,1540.99,1529.51,1529.62,-9.64,18853
2018-06-15,1534.19,1543.78,1527.89,1529.43,-4.76,15874
2018-06-16,1534.54,1534.83,1526.12,1527.0,-7.54,28461
2018-06-17,1534.5,1538.98,1528.28,1529.6,-4.9,1440
2018-06-18,1535.54,1536.01,1532.35,1533.02,-2.52,36898
2018-06-19,1537.51,1544.99,1530.18,1531.42,-6.09,12668
2018-06-20,1536.64,1536.87,1531.31,1532.35,-4.29,30839
2018-06-21,1538.93,1547.25,1531.47,1533.18,-5.75,38040
2018-06-22,1539.62,1542.31,1534.43,1535.95,-3.67,28854
2018-06-23,1541.23,1542.86,1535.18,1537.05,-4.18,38408
2018-06-24,1537.56,1539.1,1532.4,1533.76,-3.8,38475
2018-06-25,1536.04,1543.66,1533.81,1534.46,-1.58,12023
2018-06-26,1535.79,1539.92,1533.98,1534.84,-0.95,26556
2018-06-27,1536.27,1542.13,1533.74,1534.2,-2.07,558
2018-06-28,1533.31,1535.95,1532.66,1533.03,-0.28,10778
2018-06-29,1535.09,1538.14,1534.28,1535.58,0.49,41568
2018-06-30,1533.86,1537.17,1530.2,1531.85,-2.01,376
2018-07-01,1540.63,1549.01,1539.28,1539.73,-0.9,2808
2018-07-02,1542.52,1545.92,1533.16,1533.45,-9.07,36883
2018-07-03,1538.61,1548.18,1532.26,1532.92,-5.69,13778
2018-07-04,1542.04,1546.94,1535.69,1536.43,-5.61,31755
2018-07-05,1542.92,1550.47,1536.59,1537.99,-4.93,36085
2018-07-06,1537.5,1541.01,1536.67,1536.92,-0.58,8900
2018-07-07,1539.35,1546.44,1533.21,1534.16,-5.19,19791
2018-07-08,1537.2,1545.23,1533.91,1535.01,-2.19,37698
2018-07-09,1535.0,1541.07,1534.37,1535.08,0.08,17974
2018-07-10,1541.79,1545.01,1540.69,1542.4,0.61,47329
2018-07-11,1541.65,1550.6,1538.14,1538.47,-3.18,6362
2018-07-12,1534.69,1535.13,1528.04,1528.98,-5.71,28841
2018-07-13,1542.71,1545.64,1541.81,1543.69,0.98,6434
2018-07-14,1533.96,1539.34,1529.01,1529.08,-4.88,43531
2018-07-15,1542.36,1551.39,1534.47,1536.19,-6.17,1211
2018-07-16,1533.03,1541.95,1528.84,1529.03,-4.0,9634
2018-07-17,1542.84,1548.82,1542.6,1544.4,1.56,32717
2018-07-18,1534.63,1544.05,1524.83,1525.7,-8.93,15448
2018-07-19,1540.19,1543.0,1530.93,1531.23,-8.96,44261
2018-07-20,1542.37,1543.23,1538.57,1540.32,-2.05,48048
2018-07-21,1536.08,1545.28,1529.07,1529.82,-6.26,3144
2018-07-22,1536.19,1538.37,1533.8,1534.82,-1.37,43794
2018-07-23,1540.66,1544.12,1535.19,1535.22,-5.44,51348
2018-07-24,1539.29,1545.64,1529.44,1530.32,-8.97,17507
2018-07-25,1539.64,1546.33,1539.29,1540.21,0.57,48735
2018-07-26,1535.6,1538.35,1529.52,1530.38,-5.22,3193
2018-07-27,1542.77,1543.11,1537.14,1539.02,-3.75,12386
2018-07-28,1533.82,1537.91,1526.92,1528.4,-5.42,39428
2018-07-29,1536.91,1544.09,1527.17,1528.58,-8.33,41436
2018-07-30,1535.09,1541.66,1529.87,1531.23,-3.86,38460
2018-07-31,1533.94,1538.17,1532.66,1533.53,-0.41,13538
2018-08-01,1538.3,1542.75,1536.46,1538.22,-0.08,11189
2018-08-02,1533.54,1540.61,1530.8,1531.28,-2.26,50015
2018-08-03,1535.71,1543.06,1526.85,1528.6,-7.11,37090
2018-08-04,1542.36,1545.97,1540.94,1540.97,-1.39,26103
2018-08-05,1539.52,1548.55,1538.07,1539.53,0.01,40690
2018-08-06,1534.27,1540.35,1529.17,1530.62,-3.65,30665
2018-08-07,1539.72,1549.66,1535.38,1535.39,-4.33,29063
2018-08-08,1541.69,1549.19,1535.65,1536.46,-5.23,25580
2018-08-09,1541.43,1546.11,1537.76,1539.54,-1.89,37852
2018-08-10,1535.54,1541.42,1529.49,1530.82,-4.72,21163
2018-08-11,1537.56,1542.18,1537.13,1538.92,1.36,5104
2018-08-12,1536.52,1542.19,1526.8,1528.1,-8.42,9678
2018-08-13,1541.66,1545.31,1534.82,1535.31,-6.35,35895
2018-08-14,1539.79,1545.24,1538.52,1538.7,-1.09,47593
2018-08-15,1535.23,1539.55,1526.63,1526.87,-8.36,26623
2018-08-16,1537.8,1540.25,1529.55,1530.22,-7.58,10724
2018-08-17,1535.17,1542.46,1526.11,1527.67,-7.5,16786
2018-08-18,1534.75,1540.2,1534.12,1534.54,-0.21,37774
2018-08-19,1537.18,1540.79,1532.76,1534.5,-2.68,10739
2018-08-20,1537.04,1546.58,1533.92,1535.14,-1.9,31548
2018-08-21,1537.34,1538.68,1537.02,1537.13,-0.21,37884
2018-08-22,1535.05,1538.59,1532.54,1534.14,-0.91,40131
2018-08-23,1539.06,1540.31,1531.19,1533.12,-5.94,19760
2018-08-24,1537.75,1544.75,1528.44,1529.47,-8.28,2183
2018-08-25,1539.84,1544.9,1531.32,1531.66,-8.18,47950
2018-08-26,1534.01,1539.25,1532.47,1533.19,-0.82,4809
2018-08-27,1539.79,1543.27,1535.52,1535.92,-3.87,15516
2018-08-28,1542.36,1548.41,1537.6,1537.92,-4.44,32701
2018-08-29,1536.31,1546.01,1534.31,1535.2,-1.11,10301
2018-08-30,1542.46,1543.45,1535.99,1536.01,-6.45,14877
2018-08-31,1539.35,1545.46,1530.34,1532.09,-7.26,8292
2018-09-01,1534.16,1538.63,1529.33,1529.93,-4.23,49771
2018-09-02,1542.55,1549.31,1535.25,1537.23,-5.32,17246
2018-09-03,1540.76,1545.94,1537.95,1538.24,-2.52,44025
2018-09-04,1533.94,1543.19,1530.02,1530.28,-3.66,17791
2018-09-05,1538.33,1547.53,1528.94,1529.74,-8.59,47976
2018-09-06,1536.74,1537.81,1532.86,1533.13,-3.61,19712
2018-09-07,1541.06,1542.72,1536.03,1538.0,-3.06,3733
2018-09-08,1534.39,1534.54,1528.85,1529.33,-5.06,10394
2018-09-09,1537.55,1541.56,1536.03,1536.12,-1.43,34264
2018-09-10,1536.39,1543.8,1534.4,1536.31,-0.08,22799
2018-09-11,1539.77,1542.31,1535.09,1535.27,-4.5,27085
2018-09-12,1534.38,1538.37,1525.17,1526.54,-7.84,28335
2018-09-13,1539.64,1540.46,1538.5,1539.27,-0.37,6034
2018-09-14,1537.86,1538.4,1528.07,1528.73,-9.13,17977
2018-09-15,1540.42,1547.44,1532.79,1533.16,-7.26,16492
2018-09-16,1537.09,1537.53,1534.19,1535.9,-1.19,44150
2018-09-17,1541.43,1549.47,1537.48,1539.2,-2.23,35428
2018-09-18,1542.69,1544.01,1538.64,1540.31,-2.38,2517
2018-09-19,1537.43,1546.18,1530.78,1531.47,-5.96,20899
2018-09-20,1536.38,1537.73,1535.53,1537.32,0.94,27286
2018-09-21,1537.78,1544.69,1533.75,1534.26,-3.52,49482
2018-09-22,1542.72,1548.03,1533.2,1534.14,-8.58,11370
2018-09-23,1541.86,1551.18,1531.95,1532.89,-8.97,25926
2018-09-24,1541.81,1550.51,1538.3,1539.92,-1.89,2383
2018-09-25,1539.69,1541.49,1537.43,1538.56,-1.13,22885
2018-09-26,1536.13,1538.77,1528.12,1528.9,-7.23,8457
2018-09-27,1538.23,1542.61,1531.67,1532.32,-5.91,25717
2018-09-28,1533.11,1539.85,1524.44,1525.02,-8.09,15177
2018-09-29,1542.22,1546.44,1539.89,1540.84,-1.38,8320
2018-09-30,1538.88,1545.91,1534.52,1536.06,-2.82,39724
2018-10-01,1542.57,1545.07,1540.23,1540.23,-2.34,11899
2018-10-02,1538.57,1544.71,1533.18,1533.68,-4.89,46452
2018-10-03,1540.91,1544.62,1532.63,1534.63,-6.28,36920
2018-10-04,1536.18,1537.67,1534.95,1535.63,-0.55,35234
2018-10-05,1536.29,1543.12,1534.21,1535.09,-1.2,24931
2018-10-06,1536.83,1545.31,1531.19,1532.65,-4.18,41458
2018-10-07,1541.16,1547.53,1531.78,1532.82,-8.34,38395
2018-10-08,1541.1,1541.27,1531.95,1532.6,-8.5,28588
2018-10-09,1540.25,1548.16,1531.16,1531.58,-8.67,11800
2018-10-10,1540.8,1541.02,1531.4,1533.28,-7.52,27324
2018-10-11,1540.23,1544.48,1539.45,1541.22,0.99,37655
2018-10-12,1536.85,1536.91,1536.47,1537.32,0.47,1700
2018-10-13,1540.97,1545.96,1538.93,1540.39,-0.58,46724
2018-10-14,1536.78,1543.56,1533.7,1533.78,-3.0,13638
2018-10-15,1538.64,1544.73,1536.95,1537.75,-0.89,42142
2018-10-16,1541.66,1548.42,1541.21,1541.93,0.27,41428
2018-10-17,1533.89,1541.84,1529.54,1530.89,-3.0,17580
2018-10-18,1541.63,1550.26,1539.0,1539.0,-2.63,47735
2018-10-19,1542.44,1551.09,1541.72,1543.41,0.97,4583
2018-10-20,1534.53,1540.54,1528.64,1529.45,-5.08,23847
2018-10-21,1542.98,1546.39,1533.27,1533.66,-9.32,40642
2018-10-22,1535.98,1545.97,1528.09,1528.22,-7.76,48881
2018-10-23,1537.23,1544.2,1527.58,1527.88,-9.35,16578
2018-10-24,1537.2,1541.58,1530.33,1531.57,-5.63,14422
2018-10-25,1540.73,1546.75,1536.16,1536.27,-4.46,36977
2018-10-26,1541.14,1549.25,1535.07,1536.96,-4.18,49102
2018-10-27,1542.69,1547.95,1534.09,1534.31,-8.38,29585
2018-10-28,1537.73,1538.81,1532.16,1533.85,-3.88,20908
2018-10-29,1540.02,1544.01,1537.98,1538.75,-1.27,23489
2018-10-30,1534.33,1538.87,1527.24,1528.04,-6.29,25118
2018-10-31,1542.59,1549.77,1540.16,1541.06,-1.53,11761
2018-11-01,1539.49,1540.75,1536.12,1536.8,-2.69,52650
2018-11-02,1537.9,1540.05,1527.97,1528.17,-9.73,22613
2018-11-03,1539.19,1540.52,1533.75,1535.15,-4.04,47471
2018-11-04,1535.33,1535.75,1534.38,1536.33,1.0,14510
2018-11-05,1535.23,1542.98,1527.99,1529.01,-6.22,43420
2018-11-06,1541.18,1541.5,1540.17,1541.31,0.13,17061
2018-11-07,1537.48,1546.95,1534.04,1534.93,-2.55,16495
2018-11-08,1542.39,1552.36,1532.61,1533.72,-8.67,45067
2018-11-09,1538.74,1547.36,1537.0,1538.14,-0.6,9663
2018-11-10,1539.49,1546.58,1536.9,1537.19,-2.3,21017
2018-11-11,1533.02,1535.07,1528.48,1529.61,-3.41,25602
2018-11-12,1536.91,1543.62,1530.27,1531.59,-5.32,19756
2018-11-13,1539.0,1541.05,1537.3,1538.46,-0.54,48633
2018-11-14,1540.23,1546.39,1530.53,1530.89,-9.34,25483
2018-11-15,1537.09,1543.18,1535.1,1535.99,-1.1,28606
2018-11-16,1534.66,1541.46,1526.38,1527.25,-7.41,5930
2018-11-17,1539.55,1545.76,1536.28,1537.13,-2.42,42391
2018-11-18,1534.01,1542.47,1525.03,1525.9,-8.11,39044
2018-11-19,1537.89,1545.28,1529.3,1531.12,-6.77,39356
2018-11-20,1535.75,1541.22,1531.53,1533.29,-2.46,5498
2018-11-21,1533.9,1537.09,1533.35,1535.03,1.13,36625
2018-11-22,1538.72,1547.61,1536.11,1536.36,-2.36,33807
2018-11-23,1540.83,1549.45,1534.43,1536.14,-4.69,28911
2018-11-24,1533.14,1533.55,1526.87,1526.97,-6.17,3081
2018-11-25,1534.92,1535.7,1533.19,1534.17,-0.75,45436
2018-11-26,1540.31,1542.04,1535.02,1536.05,-4.26,47903
2018-11-27,1540.56,1547.64,1532.7,1534.66,-5.9,40212
2018-11-28,1534.05,1542.37,1525.83,1527.02,-7.03,37663
2018-11-29,1542.72,1548.96,1541.14,1541.69,-1.03,43988
2018-11-30,1541.85,1548.41,1531.98,1532.34,-9.51,23817
2018-12-01,1540.66,1540.93,1533.42,1535.1,-5.56,28100
2018-12-02,1537.37,1540.65,1533.94,1534.2,-3.17,11048
2018-12-03,1540.97,1548.94,1532.88,1532.91,-8.06,10492
2018-12-04,1542.04,1546.31,1537.94,1538.36,-3.68,37612
2018-12-05,1537.82,1546.16,1529.39,1530.89,-6.93,9413
2018-12-06,1534.18,1540.71,1532.51,1533.57,-0.61,15676
2018-12-07,1535.27,1538.64,1525.59,1527.41,-7.86,19162
2018-12-08,1537.36,1539.53,1527.76,1529.38,-7.98,11902
2018-12-09,1540.59,1540.85,1531.5,1531.79,-8.8,26896
2018-12-10,1541.96,1548.42,1539.78,1540.32,-1.64,13946
2018-12-11,1538.87,1548.01,1532.94,1533.59,-5.28,2249
2018-12-12,1537.23,1537.62,1529.28,1529.81,-7.42,28669
2018-12-13,1534.29,1541.57,1527.97,1528.92,-5.37,6976
2018-12-14,1542.95,1546.16,1537.62,1538.46,-4.49,35865
2018-12-15,1535.99,1539.54,1535.44,1536.29,0.3,8800
2018-12-16,1537.36,1541.91,1534.02,1534.98,-2.38,15118
2018-12-17,1534.61,1537.14,1532.82,1534.1,-0.51,8076
2018-12-18,1540.47,1546.38,1535.08,1536.66,-3.81,10632
2018-12-19,1542.89,1549.77,1540.86,1542.32,-0.57,39597
2018-12-20,1533.97,1537.37,1530.87,1532.54,-1.43,22671
2018-12-21,1537.27,1546.79,1527.88,1529.45,-7.82,25266
2018-12-22,1540.92,1544.18,1535.64,1536.44,-4.48,4294
2018-12-23,1533.19,1541.28,1524.03,1524.51,-8.68,32013
2018-12-24,1536.44,1541.33,1533.33,1533.86,-2.58,47962
2018-12-25,1533.15,1542.91,1530.32,1531.1,-2.05,14849
2018-12-26,1538.61,1543.44,1535.31,1536.21,-2.4,13730
2018-12-27,1536.9,1545.25,1535.17,1536.28,-0.62,16725
2018-12-28,1534.34,1538.88,1525.93,1527.93,-6.41,32290
2018-12-29,1541.96,1546.14,1533.8,1535.08,-6.88,41537
2018-12-30,1540.65,1540.75,1536.61,1537.42,-3.23,52065
2018-12-31,1536.0,1538.93,1530.88,1532.82,-3.18,28970
2019-01-01,1534.18,1537.08,1525.06,1525.28,-8.9,34012
2019-01-02,1535.41,1539.84,1528.28,1529.03,-6.38,1722
2019-01-03,1541.0,1549.13,1539.93,1540.05,-0.95,43252
2019-01-04,1542.57,1549.17,1542.41,1544.22,1.65,5271
